	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.36119695077	556.125	397.0	2.09265
WT8	5.11799046149	466.368421053	339.0	2.02861
KO2	6.17987808167	572.671875	405.0	2.13172
KO5	6.17643546548	528.964912281	393.0	2.03512
WT1	5.51840610016	543.193548387	384.0	2.19982
WT2	6.03432627653	607.078125	423.0	2.25696
WT4	6.09142030475	574.304347826	423.0	2.13993
KO7	6.03925600154	600.553571429	401.0	2.1447
KO3	4.92340088943	480.52173913	333.0	2.11083
WT6	5.82657194704	560.6	377.0	1.89655
KO9	6.13062691385	564.084745763	392.0	2.19472
WT3	6.09101380038	528.5	401.0	2.32899
KO1	5.93337405586	550.438596491	387.0	2.2384
KO4	6.04008951445	595.625	404.0	2.28611
WT5	5.65033111016	508.217391304	353.0	2.1389
KO8	5.96676180952	570.0	369.0	1.98088
WT7	6.23206962375	617.642857143	410.0	2.27917
WT9	5.59142999313	537.166666667	375.0	2.25019
