	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.36113855232	590.957446809	407.0	2.2702
WT8	5.17263447162	515.02	355.0	2.02137
KO2	6.22062388565	582.421875	426.0	2.32341
KO5	6.17840332473	555.0	416.0	2.14702
WT1	5.49495271137	546.491803279	396.0	2.24809
WT2	6.03733307942	567.323076923	424.0	2.33025
WT4	6.04443830975	585.0	434.0	2.0389
KO7	5.99533758965	521.245901639	388.0	2.18289
KO3	4.88960488477	491.632653061	341.0	2.20782
WT6	5.86357567395	550.489795918	382.0	2.05493
KO9	6.10161717825	522.163934426	391.0	2.22522
WT3	6.07814868245	620.8	412.0	2.19667
KO1	5.88611838018	513.642857143	392.0	2.22668
KO4	6.01116581244	541.081967213	395.0	2.26331
WT5	5.69775841293	522.75	374.0	2.10848
KO8	5.94143881967	586.862068966	389.0	2.13126
WT7	6.21506768241	625.327868852	422.0	2.26369
WT9	5.62100569806	602.944444444	396.0	2.10836
