	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.36636536855	499.318181818	380.0	2.27069
WT8	5.15865383202	485.0625	321.0	1.96656
KO2	6.19076877468	538.904761905	380.0	2.27916
KO5	6.15658965749	545.775510204	372.0	1.95858
WT1	5.44975961712	505.109090909	355.0	2.21922
WT2	6.00693447929	558.659574468	383.0	2.24869
WT4	5.98997406159	593.0	389.0	2.07279
KO7	6.03771200963	510.454545455	358.0	2.2278
KO3	4.94659043647	568.527777778	321.0	2.20018
WT6	5.89785644745	444.892307692	356.0	1.9989
KO9	6.09935911944	538.525	354.0	2.0416
WT3	6.03883016393	521.685185185	364.0	2.30748
KO1	5.93836348567	527.928571429	364.0	2.20358
KO4	6.06844868182	521.20754717	363.0	2.27054
WT5	5.67281129855	449.9	330.0	2.13847
KO8	5.95073268925	477.982142857	344.0	1.99579
WT7	6.24227476037	673.458333333	395.0	2.28663
WT9	5.57917763256	494.358490566	341.0	1.99721
