	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.37997440309	546.277777778	391.0	2.07938
WT8	5.16218126504	449.163934426	336.0	2.03615
KO2	6.25997998738	562.013888889	415.0	2.25732
KO5	6.20401133136	552.25	391.0	2.10817
WT1	5.45378375729	502.137931034	362.0	2.26987
WT2	6.02470276438	583.6	412.0	2.22675
WT4	6.04989415806	622.75	424.0	2.15163
KO7	6.04906144632	552.442622951	386.0	2.28519
KO3	4.90554723676	493.358490566	340.0	2.0916
WT6	5.84034829414	475.161290323	360.0	2.01346
KO9	6.11721476146	615.0	383.0	2.13567
WT3	6.07957337375	551.405797101	398.0	2.19667
KO1	5.90681538722	520.580645161	379.0	2.15698
KO4	6.01440590246	573.818181818	384.0	2.27067
WT5	5.70913371199	460.017241379	347.0	2.19696
KO8	6.00103331381	578.727272727	367.0	2.1145
WT7	6.19220821239	602.849056604	392.0	2.23424
WT9	5.62587288938	497.178571429	361.0	2.02247
