	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.33729838765	503.695652174	327.0	2.05645
WT8	5.12357426522	434.272727273	272.0	1.92979
KO2	6.19727729291	473.2	315.0	1.95335
KO5	6.06123419228	412.482758621	311.0	2.04303
WT1	5.41013998401	444.590909091	293.0	2.15705
WT2	5.97441060758	438.050847458	325.0	2.15144
WT4	6.02671308506	531.734693878	336.0	2.09344
KO7	5.95278133308	451.80952381	293.0	2.07875
KO3	4.85723002671	415.609756098	264.0	2.07028
WT6	5.80553702454	427.037735849	299.0	1.83042
KO9	6.12850903717	542.609756098	322.0	2.06194
WT3	6.03512555558	487.529411765	318.0	2.10094
KO1	5.88135981818	489.023255814	300.0	2.19372
KO4	5.98064418394	433.518518519	310.0	2.02756
WT5	5.6705498127	373.222222222	274.0	2.0719
KO8	5.92357289402	431.976744186	290.0	1.99108
OE6	5.72707551623	418.56097561	275.0	1.89482
OE5	5.85140972498	390.0	280.0	1.9116
WT7	6.17501953025	485.769230769	327.0	2.01921
OE7	5.72373054061	365.021276596	268.0	1.9423
WT9	5.53569684392	435.382978723	286.0	1.91092
OE9	5.85957931977	392.857142857	275.0	1.92902
