	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.41849983131	576.368421053	439.0	2.28486
WT8	5.16615893088	466.016666667	349.0	2.05814
KO2	6.28154768464	691.904761905	453.0	2.26714
KO5	6.19175216395	627.775862069	422.0	2.24171
WT1	5.4683478802	612.956521739	386.0	2.18209
WT2	6.00339186315	560.383561644	429.0	2.30683
WT4	6.06897465227	646.014285714	448.0	2.13047
KO7	6.01750050562	644.019607843	410.0	2.24171
KO3	4.86156761472	438.109090909	335.0	1.94086
WT6	5.85499245296	518.046153846	393.0	1.89973
KO9	6.13831054184	567.872727273	396.0	2.25858
WT3	6.08359793607	594.923076923	423.0	2.35173
KO1	5.90590958608	603.684210526	405.0	2.24885
KO4	5.99656968068	619.622222222	394.0	2.24937
WT5	5.66771330936	492.051724138	371.0	2.22619
KO8	5.98572960294	568.25	392.0	2.06454
WT7	6.23089307378	621.444444444	432.0	2.23608
WT9	5.62662388014	496.671641791	381.0	2.20455
