	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.29049761274	476.875	318.0	2.07129
WT8	5.07185640564	471.783783784	269.0	1.56377
KO2	6.15063004246	500.622222222	320.0	2.16499
KO5	6.18490586588	480.0	325.0	1.99059
WT1	5.38115847289	459.733333333	293.0	1.97005
WT2	5.99016627262	482.392857143	328.0	2.22739
WT4	5.98912568951	567.108695652	337.0	2.02456
KO7	5.95680227355	446.615384615	307.0	2.18128
KO3	4.80259651654	337.512195122	242.0	2.16236
WT6	5.84167664773	442.482758621	311.0	1.92445
KO9	6.07881834267	468.568181818	309.0	2.20165
WT3	6.07530239255	500.448979592	324.0	2.21848
KO1	5.89753835749	460.117647059	313.0	2.15803
KO4	5.93278006632	486.571428571	305.0	2.15997
WT5	5.58528669508	354.981132075	276.0	1.917
KO8	5.83279449631	441.527777778	275.0	1.97683
OE6	5.71494761636	421.875	272.0	1.92451
OE5	5.85231492037	402.162790698	280.0	1.91176
WT7	6.24412083016	521.571428571	325.0	2.0056
OE7	5.7323960466	414.25	278.0	1.94012
WT9	5.58416587671	460.5	288.0	2.04845
OE9	5.88814326986	413.5	277.0	1.92421
