	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.39930234466	625.842105263	435.0	2.15969
WT8	5.16748120696	482.101694915	357.0	2.03634
KO2	6.219533031	617.078125	433.0	2.18789
KO5	6.18963741726	573.846153846	422.0	2.21974
WT1	5.46832403929	531.75	392.0	2.18266
WT2	6.0331750953	538.956521739	423.0	2.29311
WT4	6.02625676358	581.935483871	425.0	2.04209
KO7	6.02674976518	579.671875	412.0	2.18178
KO3	4.9673112384	516.109090909	366.0	2.14788
WT6	5.87444636339	551.344827586	400.0	2.16917
KO9	6.0993698478	536.616438356	409.0	2.22424
WT3	6.08613267035	581.803571429	413.0	2.35159
KO1	5.8738802112	558.666666667	402.0	2.09014
KO4	6.06092601213	561.392857143	407.0	2.30807
WT5	5.67104221137	537.685185185	380.0	2.22616
KO8	5.97893382496	573.446808511	381.0	2.07652
WT7	6.19975068807	606.185714286	429.0	2.16807
WT9	5.57887469627	549.0	404.0	2.17629
