	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.39409838909	721.344262295	466.0	2.29307
WT8	5.14450298459	565.85	387.0	2.05798
KO2	6.26028368257	623.0	466.0	2.16821
KO5	6.24269185863	658.333333333	457.0	2.26365
WT1	5.49382659699	607.263157895	419.0	2.26294
WT2	6.01175069727	655.850746269	466.0	2.30837
WT4	6.07043391072	648.074074074	479.0	2.15211
KO7	6.06716590414	607.303571429	426.0	2.19686
KO3	4.90971554624	477.25	368.0	2.24794
WT6	5.87195224936	554.328125	413.0	2.02087
KO9	6.1128536176	582.75862069	415.0	2.10321
WT3	6.09074063154	563.891891892	438.0	2.17407
KO1	5.94793657627	570.064516129	422.0	2.24865
KO4	6.03322929686	587.833333333	434.0	2.30838
WT5	5.67569618456	533.52	381.0	2.13853
KO8	5.97086407852	640.283018868	418.0	2.08561
WT7	6.23197764713	627.194805195	462.0	2.30129
WT9	5.64100304077	541.4	416.0	2.21298
