	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.39245486456	589.157894737	406.0	2.11528
WT8	5.14117333729	483.638297872	324.0	2.0362
KO2	6.24918515904	593.196721311	410.0	2.06613
KO5	6.1823420862	566.288135593	399.0	1.97168
WT1	5.45177453381	533.454545455	369.0	2.2847
WT2	5.97714110542	554.491803279	404.0	2.28907
WT4	6.05572619934	607.0	423.0	2.08619
KO7	6.07306205417	577.241935484	397.0	2.27095
KO3	4.88235777885	454.272727273	333.0	1.95161
WT6	5.83706428698	526.278688525	378.0	1.92849
KO9	6.10674780884	650.0	372.0	2.23863
WT3	6.07763036507	577.857142857	394.0	2.24075
KO1	5.88979591778	561.6	377.0	2.2015
KO4	6.01217431963	508.642857143	387.0	1.95491
WT5	5.64627170383	465.326086957	335.0	2.22572
KO8	5.93276924956	555.017857143	366.0	2.06703
WT7	6.22868728019	568.353846154	401.0	2.08699
WT9	5.56699337599	540.055555556	365.0	2.19033
