	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.35989202342	527.392857143	389.0	2.29245
WT8	5.12899792761	447.178571429	326.0	1.99161
KO2	6.18968199621	599.204081633	392.0	2.25777
KO5	6.17140386075	564.267857143	393.0	2.0497
WT1	5.47359888312	554.185185185	374.0	2.20418
WT2	6.06504652553	521.529411765	402.0	2.28615
WT4	6.0730960163	655.967741935	427.0	2.10572
KO7	6.01376946501	539.111111111	379.0	2.26339
KO3	4.90443582882	458.716981132	324.0	2.18506
WT6	5.84554053589	503.163265306	355.0	1.96532
KO9	6.1735591881	607.318181818	383.0	2.16141
WT3	6.07802541104	529.1	385.0	2.35173
KO1	5.91794058613	536.660377358	376.0	2.24866
KO4	6.0470590422	571.018181818	389.0	2.18183
WT5	5.64646682709	498.137931034	358.0	2.17518
KO8	5.93810428266	511.893617021	347.0	2.16136
WT7	6.2284752481	616.849056604	406.0	2.05771
WT9	5.62355536124	492.254237288	363.0	2.17798
