	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.40026666601	668.35	459.0	2.13725
WT8	5.19274599963	514.0	385.0	2.05812
KO2	6.22819150111	717.763888889	489.0	2.30135
KO5	6.1892545516	655.873015873	459.0	2.28468
WT1	5.49506954717	601.029850746	432.0	2.24803
WT2	6.0282199696	630.28125	458.0	2.28659
WT4	6.09294497453	665.705128205	488.0	2.17423
KO7	6.04724219397	579.553846154	432.0	2.2187
KO3	4.90506839466	612.62	398.0	2.27294
WT6	5.88640961724	559.596491228	417.0	2.14663
KO9	6.15424940959	642.553571429	443.0	2.27295
WT3	6.0997967004	588.28	451.0	2.35173
KO1	5.8976837003	601.544117647	435.0	2.28549
KO4	6.02095213792	563.015151515	428.0	2.28622
WT5	5.68602102377	641.25	398.0	2.26224
KO8	5.97100735441	629.120689655	426.0	2.25677
WT7	6.21318096054	624.754098361	444.0	2.30067
WT9	5.59379623246	599.0	428.0	2.26294
