	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.30798981676	469.42	329.0	2.27114
WT8	5.08756209885	449.243902439	278.0	1.93251
KO2	6.1878779613	494.125	335.0	2.10185
KO5	6.16177924041	471.264150943	332.0	1.99417
WT1	5.3896645531	481.222222222	309.0	2.024
WT2	6.05897984195	535.358490566	357.0	2.23084
WT4	6.0127978282	518.172413793	348.0	1.99434
KO7	5.97697540588	445.245283019	315.0	2.16159
KO3	4.87320228458	385.901639344	284.0	2.168
WT6	5.81237622642	440.130434783	305.0	1.82244
KO9	6.06372178819	520.5	324.0	2.20201
WT3	6.06899400851	509.840909091	328.0	2.24064
KO1	5.82172655407	485.136363636	309.0	2.1897
KO4	6.0047549543	475.108695652	312.0	2.07144
WT5	5.69283275083	418.549019608	301.0	2.1048
KO8	5.95807453961	571.03030303	313.0	1.99072
OE6	5.75087481166	431.902439024	283.0	1.92451
WT7	6.18090030761	532.807692308	343.0	2.25597
OE7	5.72325915961	389.019607843	284.0	2.02471
WT9	5.61929162231	450.8	308.0	2.0714
OE9	5.83673242446	408.666666667	285.0	1.97349
