	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.3900822253	636.873015873	440.0	2.29307
WT8	5.17092543455	516.109090909	366.0	1.99156
KO2	6.22603240073	587.0	444.0	2.30067
KO5	6.22577270292	630.088235294	450.0	2.26385
WT1	5.52582886734	547.868421053	418.0	2.28454
WT2	6.00041199142	595.666666667	439.0	2.26226
WT4	6.09073577914	619.31884058	453.0	2.12955
KO7	6.05079110371	628.192307692	419.0	2.24925
KO3	4.9072259802	517.779661017	369.0	2.12181
WT6	5.89241171261	563.0	410.0	2.16863
KO9	6.13231158357	547.338709677	410.0	2.21672
WT3	6.06895168981	556.014492754	421.0	2.35187
KO1	5.90529547576	591.918032787	416.0	2.08654
KO4	6.01445809978	601.372881356	417.0	2.28571
WT5	5.67143392597	559.395833333	382.0	2.19583
KO8	5.91432225606	544.269230769	378.0	2.2711
WT7	6.24223036954	620.478873239	448.0	2.30083
WT9	5.62539807689	515.785714286	396.0	2.10152
