	shannon	chao1	observed_otus	PD_whole_tree
KO6	5.81397211855	200.954545455	115.0	1.6066
WT8	4.55907522603	202.545454545	82.0	1.29806
KO2	5.75623868357	219.857142857	126.0	1.67649
KO5	5.62197178254	218.647058824	111.0	1.34134
OE2	5.36744305095	213.230769231	99.0	1.35457
WT1	5.03389357552	233.714285714	103.0	1.01982
WT2	5.57171957753	215.789473684	113.0	1.46906
WT4	5.48472652692	197.142857143	110.0	1.39673
KO7	5.54123936774	164.24	107.0	1.51807
KO3	4.51832885142	210.769230769	88.0	1.25792
WT6	5.44526202161	235.714285714	105.0	1.54181
OE4	5.34180372348	180.75	107.0	1.32448
KO9	5.84010155458	206.047619048	116.0	1.84603
WT3	5.71969880117	220.0	116.0	1.19674
KO1	5.37035379399	215.066666667	101.0	1.47958
KO4	5.77164914799	239.3	122.0	1.54009
WT5	5.147953805	153.0	102.0	1.61913
KO8	5.61665497564	246.071428571	111.0	1.07384
OE6	5.16707680948	158.352941176	92.0	1.15805
OE5	5.50659604748	193.0	106.0	1.32514
WT7	5.81890459737	195.285714286	121.0	1.26518
OE7	5.19172617306	127.0	88.0	1.08575
WT9	5.21800471631	171.55	100.0	1.14823
OE1	5.41876224336	232.714285714	102.0	1.31516
OE8	5.57719651075	165.473684211	101.0	1.45908
OE9	5.68448320142	200.833333333	109.0	1.04389
OE3	5.2547364855	248.461538462	103.0	1.20538
