	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.39952722595	591.590909091	429.0	2.15131
WT8	5.19015423622	493.944444444	355.0	2.01337
KO2	6.2325141329	683.75862069	439.0	2.27867
KO5	6.18957920133	624.131147541	431.0	2.15217
WT1	5.46571860463	565.147540984	394.0	2.26258
WT2	6.04076313564	696.346938776	440.0	2.28587
WT4	6.07689208494	689.661764706	458.0	2.15163
KO7	6.06284166637	580.060606061	413.0	2.2709
KO3	4.92480555515	546.018181818	364.0	2.26631
WT6	5.86531763437	512.049180328	385.0	1.95432
KO9	6.13546000021	596.294117647	400.0	2.06918
WT3	6.0842179749	617.365384615	411.0	2.27032
KO1	5.91800752613	570.909090909	394.0	2.2387
KO4	5.98754438182	608.365384615	402.0	2.08678
WT5	5.69473078165	555.146341463	360.0	2.19723
KO8	5.91739055082	541.898305085	384.0	2.01013
WT7	6.18709632535	574.52173913	419.0	2.1024
WT9	5.62535632343	501.478873239	387.0	1.98718
