	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.35797909203	668.779661017	445.0	2.10344
WT8	5.15442307739	457.666666667	359.0	1.99159
KO2	6.23185091553	645.380952381	446.0	2.32341
KO5	6.18488266104	624.655737705	439.0	2.24193
WT1	5.49047323513	568.01369863	419.0	2.20457
WT2	6.02923883108	599.559322034	437.0	2.30831
WT4	6.087436595	609.670731707	466.0	2.17423
KO7	6.01745130443	615.8	407.0	2.26445
KO3	4.88710353818	496.352941176	354.0	2.13889
WT6	5.86786729876	546.916666667	405.0	1.90012
KO9	6.10439982212	532.222222222	400.0	2.27293
WT3	6.07525322867	573.545454545	424.0	2.35157
KO1	5.926900658	543.015151515	414.0	2.23427
KO4	6.02906998528	671.25	443.0	2.30726
WT5	5.67282024814	589.06	386.0	2.20446
KO8	5.97628426795	537.151515152	396.0	1.98392
WT7	6.20762572232	617.438596491	424.0	2.27961
WT9	5.62473547334	556.846153846	405.0	2.22841
