	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.31009105732	452.571428571	291.0	1.9608
WT8	5.06428492003	467.125	244.0	1.43717
KO2	6.22434805552	474.024390244	294.0	1.98607
KO5	6.12155291039	412.88372093	281.0	1.84622
OE2	5.71571110793	404.02173913	264.0	2.08657
WT1	5.39273725774	432.097560976	275.0	2.07912
WT2	5.95536767779	494.571428571	298.0	2.17921
WT4	5.98724258332	470.073170732	293.0	2.0032
KO7	5.92284093085	375.857142857	258.0	1.87612
KO3	4.8502123828	422.5625	242.0	1.89084
WT6	5.81514603194	427.027027027	265.0	1.83112
KO9	6.11481788967	504.243243243	288.0	2.06982
WT3	5.96593914163	410.326086957	280.0	2.2408
KO1	5.87057539291	355.528301887	264.0	2.17933
KO4	5.94383446556	460.27027027	280.0	1.9758
WT5	5.58737298134	385.181818182	247.0	1.91101
KO8	5.91742775929	484.027777778	279.0	1.783
OE6	5.70039362719	369.6875	236.0	1.82738
OE5	5.88097449411	421.162162162	265.0	1.9116
WT7	6.10446933301	450.0	285.0	1.9767
OE7	5.70950887656	367.871794872	246.0	1.90576
WT9	5.5039590795	396.130434783	261.0	2.18913
OE1	5.86441110673	418.794117647	252.0	1.89219
OE8	5.9213486909	371.363636364	250.0	1.91604
OE9	5.82139480524	356.571428571	248.0	1.92858
