	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.38314446976	503.6875	329.0	2.26952
WT8	5.08619781276	363.111111111	262.0	1.84111
KO2	6.14718760674	508.395833333	331.0	1.98906
KO5	6.13405826723	457.06	319.0	2.09117
WT1	5.39402372936	572.2	297.0	2.01706
WT2	5.99544941168	459.716981132	325.0	2.2176
WT4	6.05287028361	506.909090909	340.0	2.08081
KO7	5.97065158824	454.222222222	306.0	2.18176
KO3	4.85791953811	386.625	264.0	1.98582
WT6	5.82824141922	426.56	300.0	1.89822
KO9	6.08312755446	514.365853659	313.0	1.92215
WT3	6.08301198186	500.448979592	324.0	2.25567
KO1	5.90449890518	513.0	318.0	2.03936
KO4	6.08296879629	480.02	320.0	1.94361
WT5	5.62942944975	386.534883721	276.0	2.10778
KO8	5.92920561109	418.170731707	285.0	1.9593
OE6	5.74354918745	389.642857143	267.0	1.82477
OE5	5.86088536601	412.9	279.0	1.88965
WT7	6.13978491565	544.46875	310.0	1.95527
OE7	5.71959933063	376.0	262.0	1.91906
WT9	5.64994301997	464.411764706	310.0	2.17563
OE9	5.85846029426	375.0	276.0	1.91418
