	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.38404710048	635.833333333	455.0	2.3002
WT8	5.17749942195	527.6	390.0	2.01144
KO2	6.23745933126	639.3	471.0	2.30115
KO5	6.17694549877	612.015873016	444.0	2.18326
WT1	5.5039645088	560.486486486	429.0	2.28486
WT2	6.04822662583	616.0	471.0	2.32943
WT4	6.08912933867	620.428571429	482.0	2.16171
KO7	6.06325965314	602.467741935	441.0	2.32927
KO3	4.91778976016	511.254237288	382.0	2.20606
WT6	5.87501324917	627.333333333	434.0	2.16779
KO9	6.1213401502	586.238095238	434.0	2.27315
WT3	6.10960860423	571.833333333	456.0	2.35187
KO1	5.91294745464	629.018518519	433.0	2.22384
KO4	6.06282031018	615.333333333	445.0	2.26431
WT5	5.70091506384	579.942307692	406.0	2.19691
KO8	5.97598428799	621.34375	430.0	2.10911
WT7	6.21518147636	651.0	456.0	2.30067
WT9	5.60396323125	566.088235294	423.0	2.24144
