	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.3686491337	586.721311475	434.0	2.31505
WT8	5.14805965381	588.245283019	383.0	2.05828
KO2	6.25132547382	636.068493151	464.0	2.27961
KO5	6.16209722134	638.8	445.0	2.19791
WT1	5.49463601198	512.683544304	413.0	2.28472
WT2	6.02580407782	594.082191781	455.0	2.32943
WT4	6.05877023149	622.388888889	463.0	2.17407
KO7	6.06073641529	568.283783784	433.0	2.26222
KO3	4.89993027379	513.047619048	382.0	2.27251
WT6	5.86259091885	603.857142857	420.0	2.14553
KO9	6.13277719798	582.147058824	437.0	2.28574
WT3	6.08583533815	622.514705882	447.0	2.32927
KO1	5.90780083565	545.405797101	422.0	2.27063
KO4	6.06125473381	639.7	428.0	2.28639
WT5	5.64856028301	571.352941176	394.0	2.24071
KO8	5.94550384248	538.0	403.0	2.0642
WT7	6.21973584792	664.5	457.0	2.32343
WT9	5.62838292044	593.524590164	420.0	2.30732
