	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.30710065039	395.0	286.0	2.05558
WT8	5.1028926966	344.384615385	225.0	1.70736
KO2	6.07741233383	433.025	272.0	1.92152
KO5	6.06971006362	391.12195122	263.0	1.7568
OE2	5.70158780841	371.608695652	246.0	1.90953
WT1	5.34679301778	437.405405405	254.0	1.99758
WT2	5.90726941561	369.277777778	272.0	2.09845
WT4	5.98300274733	418.818181818	275.0	1.84612
KO7	5.93393675823	390.1875	263.0	1.91989
KO3	4.90817521563	367.8	237.0	1.78585
WT6	5.77784649343	364.871794872	243.0	1.79703
KO9	6.05933315262	386.941176471	250.0	1.8442
WT3	6.06161302539	393.282608696	270.0	2.10888
KO1	5.8203556633	396.88372093	260.0	2.12997
KO4	5.90228847127	417.357142857	264.0	1.78535
WT5	5.52703493656	367.783783784	234.0	1.89473
KO8	5.96790973602	369.5	252.0	1.80753
OE6	5.63300802159	300.8	215.0	1.78203
OE5	5.81436105754	344.341463415	240.0	1.86805
WT7	6.13061306568	388.9	269.0	1.95212
OE7	5.58237648877	436.625	222.0	1.92024
WT9	5.45469200312	357.825	239.0	1.915
OE1	5.85920551568	369.75	235.0	1.94723
OE8	5.91645238442	332.365853659	239.0	1.84726
OE9	5.83424025661	364.323529412	233.0	1.86716
