	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.3930871484	559.137931034	419.0	2.30653
WT8	5.17906289206	532.111111111	372.0	2.05812
KO2	6.26232779454	635.714285714	454.0	2.30129
KO5	6.18263768666	605.671875	438.0	2.26357
WT1	5.47999358476	548.328125	407.0	2.21942
WT2	6.02764182198	587.721311475	435.0	2.3068
WT4	6.06172274891	635.035294118	470.0	2.12985
KO7	6.06717830254	645.692307692	425.0	2.11434
KO3	4.88178922043	545.701754386	375.0	2.20039
WT6	5.8743890457	569.018181818	407.0	2.02136
KO9	6.13376894211	636.1	432.0	2.08358
WT3	6.10280210017	572.041666667	433.0	2.32989
KO1	5.92108482637	619.472727273	419.0	2.24885
KO4	5.99419360522	724.022222222	427.0	2.1309
WT5	5.6835068587	537.684210526	386.0	2.19717
KO8	5.96045718952	542.75	392.0	2.0493
WT7	6.21154721312	656.225806452	438.0	2.30067
WT9	5.62697988671	554.318181818	409.0	2.22635
