	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.09511814329	310.2	194.0	1.81884
WT8	4.95409791649	279.538461538	158.0	1.65551
KO2	5.98010239927	348.344827586	204.0	1.83784
KO5	6.01954054317	276.782608696	201.0	1.789
OE2	5.59676364788	255.277777778	174.0	1.81251
WT1	5.26620886469	286.724137931	175.0	1.63412
WT2	5.932237303	296.023255814	207.0	1.85686
WT4	5.9192424483	343.325	212.0	1.81698
KO7	5.78611455248	278.885714286	184.0	1.40412
KO3	4.86289217076	332.444444444	174.0	1.78335
WT6	5.55582987333	332.666666667	181.0	1.74243
OE4	5.73754289686	242.27027027	177.0	1.63623
KO9	5.98631490939	336.884615385	193.0	1.85821
WT3	5.98730530203	289.571428571	197.0	1.86258
KO1	5.64178252284	320.714285714	184.0	1.82436
KO4	5.81044276252	347.24137931	190.0	1.87048
WT5	5.54059835295	306.0	171.0	1.72435
KO8	5.78756999321	370.476190476	184.0	1.57387
OE6	5.64756037023	294.538461538	173.0	1.62699
OE5	5.7292708635	314.222222222	182.0	1.58297
WT7	6.05237821535	311.837837838	206.0	1.80055
OE7	5.5931053981	392.555555556	175.0	1.79661
WT9	5.35771380079	328.047619048	166.0	1.67256
OE1	5.71305475601	274.387096774	175.0	1.3913
OE8	5.79654832337	279.833333333	183.0	1.27934
OE9	5.77371858828	299.535714286	178.0	1.44827
OE3	5.41348962157	244.454545455	167.0	1.73194
