	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.40634520943	678.875	446.0	2.17423
WT8	5.1596053946	488.797101449	371.0	1.99179
KO2	6.26391615095	628.378378378	465.0	2.27959
KO5	6.22436690678	610.797101449	451.0	2.21686
WT1	5.50609266817	510.68	404.0	2.24784
WT2	6.04135858065	554.310810811	441.0	2.33935
WT4	6.08196224045	653.181818182	471.0	2.17423
KO7	6.05423907621	560.090909091	421.0	2.35157
KO3	4.86155644065	523.660377358	363.0	2.14106
WT6	5.91236007091	566.278688525	418.0	2.0771
KO9	6.10988981917	629.192307692	420.0	2.06166
WT3	6.06937044217	588.820895522	433.0	2.35187
KO1	5.895093893	557.385964912	408.0	2.28535
KO4	6.03805619421	550.295774648	421.0	2.31533
WT5	5.68125518893	517.8	375.0	2.17537
KO8	5.9925294645	557.935483871	401.0	2.07171
WT7	6.21768468984	729.807692308	447.0	2.30158
WT9	5.60173626905	548.0	409.0	2.24082
