	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.33855720793	433.964285714	250.0	1.97101
WT8	5.06611207064	328.533333333	198.0	1.67646
KO2	6.17241048039	370.608695652	263.0	1.76598
KO5	6.03622404355	414.676470588	251.0	2.04037
OE2	5.67274040863	366.588235294	221.0	2.08599
WT1	5.39298155154	337.428571429	223.0	1.97135
WT2	5.88541652747	431.243902439	260.0	2.167
WT4	5.96745113053	440.318181818	267.0	1.95434
KO7	5.80521221329	383.483870968	227.0	1.52622
KO3	4.79270230725	338.206896552	197.0	1.34694
WT6	5.66752129142	404.171428571	236.0	1.62165
OE4	5.714189977	389.0	230.0	1.90054
KO9	6.03473685687	395.666666667	244.0	2.06947
WT3	5.95102215849	348.578947368	236.0	1.96808
KO1	5.85732636526	335.196078431	242.0	2.06971
KO4	5.83572447645	423.0	238.0	1.90202
WT5	5.61188531669	318.882352941	235.0	1.76537
KO8	5.8391114241	311.538461538	220.0	2.04762
OE6	5.69146528852	351.857142857	212.0	1.66391
OE5	5.77359210762	409.137931034	228.0	1.71002
WT7	6.06373363788	369.275	248.0	1.78372
OE7	5.61937381806	289.157894737	206.0	1.47982
WT9	5.5813572784	336.487179487	222.0	1.82689
OE1	5.81918984407	340.416666667	219.0	1.51987
OE8	5.92674384427	311.736842105	220.0	1.88621
OE9	5.80912799116	332.363636364	219.0	1.48832
OE3	5.48742773476	288.157894737	205.0	1.68442
