	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.21102847881	343.454545455	211.0	2.07242
WT8	4.98133918052	295.222222222	163.0	1.25362
KO2	5.95635729909	336.032258065	201.0	1.93705
KO5	5.86011483176	275.323529412	187.0	1.78961
OE2	5.6301526746	307.6	180.0	1.91464
WT1	5.38941495907	346.5	195.0	1.67219
WT2	5.84621798722	343.162790698	221.0	1.91138
WT4	5.87118562277	394.666666667	213.0	1.84476
KO7	5.95627031714	330.275	209.0	1.73349
KO3	4.64452466679	292.0	157.0	1.34336
WT6	5.68932849697	336.038461538	182.0	1.59487
OE4	5.58060090125	359.0	177.0	1.42066
KO9	5.88357517188	293.5	186.0	1.66709
WT3	5.81252286486	252.157894737	183.0	1.90238
KO1	5.62717095159	264.516129032	175.0	1.59706
KO4	5.77635987416	310.677419355	190.0	1.69278
WT5	5.47419673064	243.090909091	172.0	1.43425
KO8	5.7864405363	299.607142857	181.0	1.86631
OE6	5.63447855579	265.076923077	164.0	1.55497
OE5	5.68785426558	310.535714286	180.0	1.73546
WT7	6.02131864381	283.069767442	202.0	1.63583
OE7	5.5871389342	327.12	174.0	1.69366
WT9	5.36997787723	324.25	178.0	1.65762
OE1	5.7476429155	262.363636364	176.0	1.71323
OE8	5.75356548272	282.965517241	174.0	1.68568
OE9	5.81162061631	263.27027027	180.0	1.8154
OE3	5.373544433	309.44	170.0	1.61517
