	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.32122061936	463.630434783	311.0	2.02765
WT8	5.11513585697	386.857142857	260.0	1.83834
KO2	6.09474814707	481.195652174	310.0	1.89914
KO5	6.07813474496	437.133333333	299.0	1.95583
WT1	5.35049179854	443.468085106	289.0	1.79012
WT2	5.89077775192	426.0	311.0	2.16916
WT4	5.96753994813	498.282608696	316.0	2.02638
KO7	5.97937083992	493.875	297.0	2.04857
KO3	4.86670822661	395.322580645	242.0	1.88141
WT6	5.8573687299	424.833333333	297.0	1.99219
KO9	6.06520794864	424.692307692	282.0	1.97547
WT3	6.00730691192	468.0625	304.0	2.11452
KO1	5.85395210851	473.695652174	297.0	2.02616
KO4	5.97893200491	439.8125	296.0	1.82404
WT5	5.63650393948	418.87755102	278.0	1.88641
KO8	5.91657722933	474.516129032	274.0	1.70469
OE6	5.76819223074	388.666666667	265.0	1.8808
OE5	5.84964032145	427.894736842	273.0	1.91176
WT7	6.21654984676	495.23255814	315.0	2.05035
OE7	5.71727826826	367.8	260.0	2.01015
WT9	5.53673616533	405.865384615	282.0	1.95465
OE1	5.90841533928	494.677419355	272.0	1.96222
OE9	5.81500320709	326.142857143	255.0	1.88367
