	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.3800291736	582.018181818	420.0	2.15955
WT8	5.19796899752	515.038461538	366.0	2.058
KO2	6.24251696402	593.0	446.0	2.30143
KO5	6.2129238345	501.88	416.0	2.05793
WT1	5.49775907319	539.75	400.0	2.26985
WT2	6.03960796497	599.405797101	446.0	2.33765
WT4	6.09363550918	621.590909091	450.0	2.08599
KO7	5.99580554913	606.551724138	419.0	2.26362
KO3	4.91127396965	524.227272727	381.0	2.16257
WT6	5.89650636526	553.725806452	410.0	2.16877
KO9	6.10885789182	567.660377358	407.0	2.22729
WT3	6.07935561339	578.846153846	427.0	2.32913
KO1	5.89033108742	580.671875	413.0	2.26371
KO4	6.01215064018	557.318181818	412.0	2.2865
WT5	5.67850504648	538.255319149	376.0	2.17553
KO8	6.02439915141	560.158730159	399.0	2.19582
WT7	6.21369285396	572.047619048	422.0	2.16823
WT9	5.61625549383	545.328125	404.0	2.1302
