	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.16108044541	438.387096774	252.0	1.91635
WT8	5.03379841576	263.466666667	195.0	1.73236
KO2	6.04487016946	308.957446809	233.0	1.91115
KO5	6.07090177535	354.30952381	248.0	1.8247
OE2	5.72822666296	377.133333333	239.0	2.10795
WT1	5.41779218603	338.0	237.0	2.11316
WT2	5.90063898759	376.090909091	252.0	2.0012
WT4	6.01720115283	441.234042553	271.0	1.87969
KO7	5.94753617135	396.666666667	245.0	1.90043
KO3	4.89185785996	351.486486486	215.0	1.80198
WT6	5.63710322796	415.0	238.0	1.75169
OE4	5.72404963623	436.5	233.0	1.82458
KO9	5.96679213284	483.033333333	249.0	2.02483
WT3	6.00685868854	339.222222222	240.0	2.03149
KO1	5.81502435092	375.5	239.0	1.80126
KO4	5.94903173635	339.692307692	237.0	1.86961
WT5	5.5253615728	316.0	225.0	1.90292
KO8	5.8387840807	315.3125	230.0	1.96062
OE6	5.67781586835	316.636363636	211.0	1.63757
OE5	5.79229172143	375.676470588	233.0	1.87463
WT7	6.06022545522	390.285714286	246.0	1.88313
OE7	5.69670054328	312.166666667	213.0	1.80963
WT9	5.45819801492	416.277777778	231.0	1.92717
OE1	5.78667411693	351.117647059	217.0	1.94709
OE8	5.86568640863	322.108108108	221.0	1.86913
OE9	5.75499864267	338.833333333	220.0	1.89121
OE3	5.49142871632	281.025641026	206.0	1.87398
