	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.40037588909	705.678571429	467.0	2.29291
WT8	5.18629691461	545.818181818	391.0	2.03601
KO2	6.23691361907	655.016129032	465.0	2.27965
KO5	6.1745891857	558.067567568	443.0	2.31443
WT1	5.4954575983	556.295774648	427.0	2.28486
WT2	6.02627920277	623.846153846	461.0	2.35187
WT4	6.08261668276	633.295774648	478.0	2.15245
KO7	6.04114437389	597.875	437.0	2.28453
KO3	4.91763390624	550.882352941	389.0	2.25002
WT6	5.86537320069	603.185185185	423.0	1.9687
KO9	6.13402669148	608.96875	439.0	2.17407
WT3	6.10172218577	610.013513514	459.0	2.35187
KO1	5.93076772505	610.0	436.0	2.24866
KO4	6.02536944123	586.721311475	434.0	2.28615
WT5	5.68779542948	611.06	408.0	2.21884
KO8	5.97441294475	565.553846154	418.0	2.21574
WT7	6.23431920094	655.614285714	467.0	2.32327
WT9	5.61235288948	561.014925373	424.0	2.23434
