	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.39562313815	667.904761905	466.0	2.29278
WT8	5.16598349985	516.466666667	381.0	2.05796
KO2	6.25340979818	619.138888889	466.0	2.25778
KO5	6.21471532017	676.338709677	466.0	2.17528
WT1	5.48276843962	574.553846154	427.0	2.2412
WT2	6.06559849543	701.142857143	474.0	2.31505
WT4	6.09688341254	649.635416667	500.0	2.15163
KO7	6.0548864371	603.818181818	439.0	2.19667
KO3	4.95865619641	529.238095238	392.0	2.18305
WT6	5.83791202743	558.684210526	407.0	2.19046
KO9	6.12072375275	663.113207547	435.0	2.26363
WT3	6.07724378279	591.846153846	440.0	2.35187
KO1	5.92694229122	638.4	450.0	2.27063
KO4	6.03031388289	623.017857143	434.0	2.31532
WT5	5.67488246353	540.06	390.0	2.15356
KO8	5.97221731995	605.734693878	410.0	2.06068
WT7	6.21513738428	606.211267606	453.0	2.14547
WT9	5.59452678263	542.394366197	415.0	2.13
