	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.20851723085	299.486486486	203.0	1.86536
WT8	4.98453497549	259.884615385	156.0	1.34778
KO2	6.00889646895	339.794117647	200.0	1.79239
KO5	5.89328756731	312.625	193.0	1.63768
OE2	5.58192214436	337.0	171.0	1.75696
WT1	5.24114535943	306.322580645	180.0	1.76098
WT2	5.70831371029	411.357142857	205.0	1.95198
WT4	5.80776051698	370.161290323	204.0	1.82726
KO7	5.80740452132	296.5	189.0	1.89789
KO3	4.71673981035	246.416666667	163.0	1.37423
WT6	5.69597699591	253.454545455	176.0	1.37104
OE4	5.67856193982	302.0	183.0	1.36315
KO9	5.93205009736	311.0	194.0	1.789
WT3	5.78576679218	263.090909091	179.0	1.6449
KO1	5.62355950158	276.1	176.0	2.03156
KO4	5.82363047765	376.076923077	197.0	1.84427
WT5	5.4259698432	306.848484848	180.0	1.87782
KO8	5.81530824355	307.0	184.0	1.8402
OE6	5.6158835921	301.0	168.0	1.47463
OE5	5.8396077001	304.2	188.0	1.78551
WT7	6.01621191341	319.206896552	199.0	1.73851
OE7	5.66051209139	293.161290323	178.0	1.81008
WT9	5.40088993145	382.0	184.0	1.79609
OE1	5.7524930136	310.15625	185.0	1.6531
OE8	5.74034770444	275.294117647	180.0	1.78521
OE9	5.64152441827	248.171428571	171.0	1.22762
OE3	5.40036587845	258.5	166.0	1.75612
