	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.36248582184	587.226415094	401.0	2.28569
WT8	5.14883507801	491.3125	335.0	1.96964
KO2	6.26409617067	595.761904762	416.0	2.27945
KO5	6.11396602742	563.448979592	387.0	2.21327
WT1	5.46589511335	528.392857143	374.0	2.2412
WT2	5.99439287788	549.151515152	408.0	2.27048
WT4	6.09362059876	575.0	426.0	2.11683
KO7	5.98661360516	525.105263158	378.0	2.24193
KO3	4.90478059478	528.645833333	343.0	2.23539
WT6	5.80833033474	559.352941176	374.0	1.99019
KO9	6.07333682448	616.319148936	388.0	2.18776
WT3	6.09532721227	582.0	408.0	2.35173
KO1	5.90649112835	552.803278689	391.0	2.21897
KO4	5.99760133561	565.157894737	392.0	1.95816
WT5	5.67424432317	510.344827586	368.0	2.17519
KO8	5.97327476181	646.642857143	377.0	2.06328
WT7	6.18571457992	620.842105263	406.0	2.21305
WT9	5.62280900187	572.017857143	383.0	2.17586
