	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.39700269583	593.3	440.0	2.29245
WT8	5.16306428813	502.948275862	365.0	2.02212
KO2	6.22210381083	625.571428571	441.0	2.23523
KO5	6.19573932323	642.849056604	432.0	2.06469
WT1	5.46327839938	567.304347826	416.0	2.26308
WT2	6.07463125533	647.25862069	452.0	2.30097
WT4	6.10841966461	651.035294118	476.0	2.17423
KO7	6.04823678608	576.803278689	415.0	2.26376
KO3	4.92691188371	548.591836735	364.0	2.20661
WT6	5.8398775737	562.846153846	411.0	2.10206
KO9	6.17339825693	608.6	424.0	2.02509
WT3	6.09129242782	567.151515152	426.0	2.32927
KO1	5.92257515198	630.020408163	414.0	2.11543
KO4	6.03386038826	614.4	417.0	2.15192
WT5	5.67795262255	579.319148936	384.0	2.19688
KO8	5.98913452541	631.020408163	406.0	2.04954
WT7	6.22133591172	617.776119403	435.0	2.257
WT9	5.5938471862	606.781818182	409.0	2.27858
