	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.35188788981	393.571428571	280.0	1.94298
WT8	5.07453572122	343.571428571	216.0	1.75418
KO2	6.11612131322	496.692307692	285.0	1.94517
KO5	6.16880835351	433.5	270.0	1.92483
OE2	5.68778663019	371.022222222	245.0	1.99604
WT1	5.31808907194	406.590909091	255.0	2.04599
WT2	5.882307907	375.306122449	266.0	2.1074
WT4	5.96391813033	438.632653061	283.0	2.04142
KO7	5.99938908245	400.285714286	256.0	1.88893
KO3	4.81301291723	370.756756757	226.0	1.40735
WT6	5.76108586863	409.085714286	244.0	1.86397
KO9	6.00580534067	421.538461538	265.0	1.95458
WT3	6.0516032193	455.076923077	272.0	2.12455
KO1	5.77865493474	449.756756757	260.0	2.14251
KO4	5.91529085556	397.317073171	259.0	1.92213
WT5	5.50087589641	355.078947368	230.0	2.06475
KO8	5.82298314566	386.731707317	251.0	1.99841
OE6	5.68649385639	396.75	227.0	1.80716
OE5	5.80233675963	368.333333333	239.0	1.76994
WT7	6.08928283353	386.75	252.0	1.93382
OE7	5.68940053118	363.078947368	238.0	2.00987
WT9	5.53747288461	422.117647059	249.0	1.97254
OE1	5.89090958802	376.6	238.0	1.9403
OE8	5.90852155188	328.243902439	237.0	1.93788
OE9	5.74396767313	359.571428571	232.0	1.82248
