	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.19957223575	419.5	283.0	1.84103
WT8	5.07366460913	384.326086957	254.0	1.84992
KO2	6.17705177313	569.825	316.0	2.11708
KO5	6.04830918692	447.790697674	298.0	2.0702
WT1	5.38212772406	375.113207547	276.0	2.11671
WT2	5.85942880731	425.163934426	312.0	2.07697
WT4	5.98989892429	508.6	325.0	1.99015
KO7	5.95051256016	438.775862069	303.0	2.15996
KO3	4.79728036063	369.022222222	250.0	1.94233
WT6	5.82882121422	391.428571429	280.0	1.77934
KO9	6.06515739532	505.108108108	299.0	1.95484
WT3	6.05835520333	476.12244898	305.0	2.08679
KO1	5.84114059709	531.058823529	292.0	2.20383
KO4	5.98371471463	470.0	285.0	2.0355
WT5	5.56206396661	382.275	261.0	2.05729
KO8	5.89620319375	364.666666667	265.0	1.87626
OE6	5.70900003747	311.117647059	246.0	1.90254
OE5	5.8260691847	374.279069767	266.0	1.91176
WT7	6.18038439399	477.318181818	304.0	1.97692
OE7	5.67913736067	378.333333333	257.0	1.89549
WT9	5.62639206773	385.019230769	278.0	2.04091
OE1	5.86933916989	441.363636364	263.0	1.96208
OE9	5.81284255801	423.303030303	261.0	1.9299
