	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.3452446215	515.448979592	339.0	2.04478
WT8	5.13336134672	383.0	276.0	1.90315
KO2	6.19753803466	545.981132075	349.0	2.14884
KO5	6.14293224228	506.454545455	342.0	2.13257
WT1	5.37324303222	403.957446809	290.0	2.00479
WT2	5.99264893646	486.842105263	342.0	2.20327
WT4	6.09148047478	612.018867925	369.0	2.06308
KO7	5.92544904087	448.052631579	296.0	2.06395
KO3	4.93034128763	440.217391304	285.0	2.08148
WT6	5.83623312918	513.783783784	311.0	2.01073
KO9	6.02766661784	480.893617021	316.0	2.07866
WT3	6.04842166562	509.125	329.0	2.24057
KO1	5.90421757921	536.5	328.0	2.18259
KO4	5.9974492612	433.078431373	309.0	1.99877
WT5	5.66820722306	419.9	286.0	1.99861
KO8	5.91736178347	488.181818182	293.0	1.93588
OE6	5.73544518847	390.466666667	276.0	1.8995
WT7	6.18418922135	491.893617021	327.0	2.10781
OE7	5.69296642805	381.466666667	278.0	1.98741
WT9	5.53510268947	444.222222222	296.0	2.00037
OE9	5.86371040578	377.0	280.0	1.95182
