	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.33490219604	489.0	324.0	2.07161
WT8	5.14584950621	403.1875	269.0	1.87823
KO2	6.19019963438	561.5625	338.0	2.07989
KO5	6.16659959374	516.352941176	339.0	1.93262
WT1	5.44060717154	420.857142857	294.0	2.06267
WT2	5.95160592037	481.385964912	332.0	2.07757
WT4	6.05171069408	594.0	333.0	2.01647
KO7	6.00149785469	526.857142857	321.0	2.2333
KO3	4.88491564423	387.25	261.0	1.97131
WT6	5.8059793258	464.456521739	304.0	1.94432
KO9	6.0631298857	477.255319149	315.0	2.12798
WT3	6.04341786115	433.5625	322.0	2.22003
KO1	5.83300024492	455.022222222	299.0	1.9459
KO4	6.09178364963	474.875	316.0	2.29272
WT5	5.58975250774	391.608695652	284.0	1.98964
KO8	5.96762680766	432.666666667	297.0	2.02389
OE6	5.74716995904	401.552631579	266.0	1.89454
OE5	5.85727398628	392.97826087	281.0	1.91176
WT7	6.16660177863	494.977272727	316.0	2.12482
OE7	5.66913991941	368.622222222	263.0	1.93321
WT9	5.55340574895	548.090909091	294.0	2.12785
OE9	5.86661392234	423.41025641	278.0	1.97349
