	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.29787499206	383.783783784	250.0	1.98224
WT8	5.01328073969	310.0	194.0	1.72745
KO2	6.0942998815	406.583333333	252.0	1.93048
KO5	5.86870558683	312.217391304	229.0	1.8799
OE2	5.67306195505	418.78125	228.0	1.76815
WT1	5.39811248481	428.0	243.0	2.01849
WT2	5.84253528817	430.666666667	258.0	2.12508
WT4	5.88801536082	412.527777778	246.0	1.85977
KO7	5.95576449297	350.902439024	242.0	1.96554
KO3	4.93919028443	313.488372093	214.0	1.84621
WT6	5.76424820568	378.125	239.0	1.73518
OE4	5.73899902092	378.171428571	231.0	1.61676
KO9	6.05731510011	431.525	256.0	1.93823
WT3	5.94752669907	357.3125	250.0	2.01984
KO1	5.79886788789	365.558139535	241.0	2.01224
KO4	5.81466098266	420.9375	237.0	1.85929
WT5	5.61972203249	357.657894737	230.0	1.92491
KO8	5.86181055575	374.6	236.0	1.96969
OE6	5.69426615477	339.117647059	216.0	1.66509
OE5	5.77248974606	325.181818182	217.0	1.71127
WT7	6.17423535864	414.872340426	268.0	2.07433
OE7	5.70779521296	326.243243243	218.0	1.79981
WT9	5.44953169714	361.7	216.0	1.92569
OE1	5.80898198575	410.777777778	220.0	1.69439
OE8	5.92880926939	305.0	222.0	1.82144
OE9	5.72765057906	315.916666667	212.0	1.47831
OE3	5.49149727551	318.757575758	208.0	1.85213
