	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.32985306024	572.529411765	419.0	2.24846
WT8	5.12613018441	485.620689655	352.0	2.0136
KO2	6.28680950123	628.342465753	443.0	2.25783
KO5	6.16825780631	543.238095238	406.0	2.21835
WT1	5.4737367088	525.518518519	382.0	2.26985
WT2	6.0218521897	562.571428571	419.0	2.32929
WT4	6.08965617659	654.304347826	451.0	2.15215
KO7	6.01396534919	528.466666667	393.0	2.22724
KO3	4.90963638096	446.0	339.0	2.14095
WT6	5.84540998229	511.016129032	384.0	2.05816
KO9	6.09189466073	547.882352941	386.0	2.23617
WT3	6.07525786692	542.451612903	403.0	2.30715
KO1	5.88013605654	536.773584906	381.0	2.24855
KO4	6.02987429753	592.263157895	404.0	2.30838
WT5	5.67370954616	544.695652174	368.0	2.0708
KO8	5.98896032294	590.781818182	393.0	2.17158
WT7	6.18275576813	621.327868852	418.0	2.12335
WT9	5.60347377001	612.0	393.0	2.26342
