	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.14710574272	441.875	223.0	1.83565
WT8	4.97694104862	264.583333333	179.0	1.75709
KO2	6.02890098682	392.303030303	230.0	1.92943
KO5	6.05085858186	385.875	236.0	1.77113
OE2	5.61203383294	342.076923077	210.0	2.03905
WT1	5.25565202655	276.97826087	203.0	1.53105
WT2	5.92599183853	427.37037037	229.0	1.96017
WT4	5.839735722	388.588235294	228.0	1.82545
KO7	5.86286991873	325.0	208.0	1.85744
KO3	4.67339035856	409.107142857	195.0	1.73896
WT6	5.67942042415	339.078947368	214.0	1.40149
OE4	5.68299969552	367.44	200.0	1.3189
KO9	6.09579462087	322.0	231.0	1.8618
WT3	5.98891465357	501.375	233.0	2.07198
KO1	5.84959768052	382.081081081	223.0	1.86144
KO4	5.87993645969	354.206896552	213.0	1.43552
WT5	5.50681322601	288.552631579	199.0	1.79147
KO8	5.78512649537	315.21875	201.0	1.83297
OE6	5.68234761409	332.576923077	192.0	1.61804
OE5	5.72020660821	323.441176471	203.0	1.78695
WT7	6.07408133996	412.777777778	222.0	1.7276
OE7	5.62322691093	314.565217391	184.0	1.65229
WT9	5.56533291301	367.03030303	214.0	1.84255
OE1	5.77954197658	337.777777778	196.0	1.72726
OE8	5.88642428507	274.5	203.0	1.52973
OE9	5.73770725992	305.5	198.0	1.83028
OE3	5.50622664548	272.025641026	191.0	1.75379
