	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.38959627016	664.741935484	457.0	2.30667
WT8	5.17367453631	503.620689655	370.0	2.05828
KO2	6.24774204033	661.630769231	456.0	2.25778
KO5	6.20246416875	575.287671233	442.0	2.08687
WT1	5.46268893477	587.131578947	426.0	2.2412
WT2	6.04015049022	630.181818182	454.0	2.29272
WT4	6.13063930724	595.209302326	467.0	2.15163
KO7	6.06136273693	613.241935484	433.0	2.30797
KO3	4.89512380972	547.640625	389.0	2.22949
WT6	5.84369943942	514.0	395.0	2.16579
KO9	6.13683616603	569.0	426.0	2.29493
WT3	6.09121730605	600.652173913	443.0	2.31489
KO1	5.93004200167	558.283783784	423.0	2.28549
KO4	6.02200790297	610.6	426.0	2.13008
WT5	5.68250706575	552.7	385.0	2.19701
KO8	5.99261367388	609.615384615	426.0	2.232
WT7	6.20754136792	641.067567568	456.0	2.25625
WT9	5.61603954094	534.213333333	410.0	2.2852
