	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.34573543329	459.654545455	332.0	2.30611
WT8	5.13074689511	424.790697674	275.0	1.92335
KO2	6.17305123534	513.803571429	345.0	2.27459
KO5	6.04879911159	548.837209302	329.0	1.95434
WT1	5.40240756393	434.057692308	308.0	2.20362
WT2	5.95892876559	498.0	345.0	2.02074
WT4	6.09601125381	538.018181818	356.0	2.05095
KO7	6.0089047717	448.016666667	325.0	2.13699
KO3	4.86117818864	434.4	279.0	1.96318
WT6	5.82004059597	431.267857143	308.0	1.82636
KO9	6.01952329605	426.9	307.0	2.00299
WT3	6.02115921644	479.632653061	329.0	2.20517
KO1	5.88347881975	424.0	311.0	2.17476
KO4	6.00790532139	521.0	317.0	2.07125
WT5	5.61862128602	455.11627907	300.0	2.13878
KO8	5.94749418741	450.8	300.0	1.91813
OE6	5.73109466743	429.923076923	279.0	1.89591
WT7	6.13595107705	467.4	314.0	2.19725
OE7	5.72442293845	445.682926829	283.0	2.00999
WT9	5.58674090494	475.56	313.0	2.1023
OE9	5.8731204209	383.217391304	282.0	1.97365
