	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.29394417162	464.172413793	339.0	2.10077
WT8	5.14356936414	395.054545455	290.0	1.87922
KO2	6.24734619143	562.716981132	363.0	2.25763
KO5	6.08227028566	514.756756757	325.0	2.09383
WT1	5.43192085385	632.1	317.0	2.20397
WT2	5.97894070573	506.454545455	354.0	2.20707
WT4	5.99952740143	613.645833333	365.0	2.15105
KO7	6.00808082599	446.82	318.0	2.18109
KO3	4.94902747364	462.255319149	300.0	2.11768
WT6	5.86204026065	408.246153846	321.0	1.96523
KO9	6.11549183371	448.0	331.0	2.04275
WT3	6.03814109596	535.018518519	347.0	2.23421
KO1	5.9192493924	458.049180328	331.0	2.20422
KO4	6.02817731812	442.0	327.0	2.07183
WT5	5.5813340946	419.634146341	289.0	1.59606
KO8	5.91194513335	453.02173913	313.0	1.95424
WT7	6.18675765833	569.279069767	343.0	1.93336
OE7	5.73689058506	423.294117647	297.0	2.02501
WT9	5.56692829088	404.055555556	301.0	2.10366
OE9	5.87415666046	415.162790698	293.0	1.97351
