	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.24983923717	464.75	267.0	1.89505
WT8	5.05004869529	359.096774194	212.0	1.43518
KO2	6.19994712157	425.272727273	284.0	2.16659
KO5	6.1829032217	456.046511628	290.0	1.9061
OE2	5.69662233361	389.03030303	236.0	2.07218
WT1	5.36711800092	404.028571429	251.0	2.13813
WT2	5.86642745796	503.75	285.0	2.08485
WT4	5.99989276145	493.0	292.0	2.05775
KO7	5.91635631811	387.326086957	257.0	2.02469
KO3	4.85179508795	318.23255814	223.0	1.8074
WT6	5.79643940236	364.5	252.0	2.00133
KO9	6.10825055057	416.219512195	270.0	1.84549
WT3	6.01571180299	365.06122449	262.0	2.07853
KO1	5.88981142157	343.306122449	256.0	2.07872
KO4	5.91948976794	414.666666667	264.0	1.89452
WT5	5.55595404749	293.666666667	224.0	1.87994
KO8	5.86929071983	334.0	245.0	1.80503
OE6	5.73682446835	388.5	237.0	1.68765
OE5	5.77778289398	357.166666667	244.0	1.65933
WT7	6.12798341492	440.512195122	275.0	1.78639
OE7	5.68682193108	373.486486486	237.0	1.94667
WT9	5.4599199879	420.323529412	244.0	2.14046
OE1	5.84445142696	448.357142857	242.0	1.94722
OE8	5.86234985728	295.279069767	229.0	1.87215
OE9	5.80813890728	411.451612903	242.0	1.45708
