	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.35550996783	462.307692308	325.0	2.0418
WT8	5.1832448475	348.549019608	261.0	1.95581
KO2	6.22636666624	539.636363636	331.0	2.05757
KO5	6.23185400749	536.701754386	351.0	2.11668
WT1	5.47424262629	468.025641026	297.0	2.10873
WT2	5.97059909324	549.090909091	318.0	2.15425
WT4	6.0518694376	575.595744681	341.0	2.13003
KO7	5.96661297964	452.285714286	309.0	2.09368
KO3	4.89660836984	400.1875	273.0	2.00374
WT6	5.86327404866	447.914893617	306.0	1.90668
KO9	6.0606959829	570.285714286	308.0	2.18633
WT3	5.98853019258	428.255319149	296.0	2.29417
KO1	5.85810111962	404.2	295.0	2.15225
KO4	5.98064789907	443.72	308.0	2.20516
WT5	5.64780062675	400.957446809	287.0	1.88929
KO8	5.91197477076	437.1875	303.0	1.94282
OE6	5.72303952526	358.227272727	261.0	1.90266
OE5	5.84028712709	384.219512195	273.0	1.91176
WT7	6.13405662914	467.886363636	311.0	2.00646
OE7	5.71914784629	418.085714286	268.0	1.93335
WT9	5.56671027253	458.65	289.0	2.10733
OE9	5.85089216731	388.11627907	273.0	1.96053
