	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.33475177326	407.113207547	294.0	2.03246
WT8	5.06174389396	344.56097561	231.0	1.82965
KO2	6.10500728301	480.5	293.0	2.04004
KO5	6.15155737893	546.871794872	308.0	2.12407
OE2	5.71175656685	367.204081633	260.0	2.08684
WT1	5.40174777403	479.451612903	268.0	2.17174
WT2	5.9787351767	420.381818182	297.0	2.21486
WT4	6.04403797954	545.020408163	320.0	2.00558
KO7	5.89972601718	429.914893617	278.0	2.06559
KO3	4.85233571067	358.238095238	238.0	1.91423
WT6	5.7980603816	388.487179487	259.0	1.7713
KO9	6.08199955966	410.109090909	293.0	1.81129
WT3	6.00528540805	420.25	284.0	2.23316
KO1	5.79463139746	399.5	267.0	2.0982
KO4	5.91464102133	404.895833333	280.0	2.06544
WT5	5.5675378262	440.27027027	260.0	1.61822
KO8	5.9110586054	381.441860465	264.0	1.94571
OE6	5.71697458135	412.037037037	236.0	1.90209
OE5	5.82321444313	355.65	251.0	1.84583
WT7	6.12529362698	493.243902439	295.0	2.04029
OE7	5.71096217869	363.026315789	248.0	1.94214
WT9	5.50642134256	376.9375	261.0	2.12934
OE1	5.89750005014	440.275862069	252.0	1.89219
OE8	5.93879557073	343.243902439	252.0	1.91605
OE9	5.80167068673	343.885714286	237.0	1.47637
