	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.40306010145	602.808823529	445.0	2.14577
WT8	5.14040809579	515.779661017	367.0	1.98971
KO2	6.25027118492	568.085714286	435.0	2.27975
KO5	6.17606560737	635.862068966	438.0	2.17452
WT1	5.5080953338	561.935483871	405.0	2.21942
WT2	6.06907047141	578.287671233	445.0	2.30827
WT4	6.10871486795	646.643835616	468.0	2.15211
KO7	5.98028136109	655.934782609	413.0	2.12932
KO3	4.98614163992	496.151515152	373.0	2.20539
WT6	5.85775752399	561.111111111	401.0	2.12369
KO9	6.09109374498	593.777777778	411.0	2.13993
WT3	6.07941264656	578.681818182	427.0	2.35159
KO1	5.90468509439	552.278688525	404.0	2.24865
KO4	6.0423381254	508.791044776	404.0	2.30793
WT5	5.63514360641	558.538461538	382.0	2.19706
KO8	5.93353188642	575.185185185	395.0	2.08252
WT7	6.21955890816	745.964912281	457.0	2.14549
WT9	5.59453907699	534.158730159	399.0	2.2261
