	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.39952185355	669.373134328	460.0	2.31505
WT8	5.16201512233	492.048387097	373.0	2.01439
KO2	6.26231275153	625.076923077	462.0	2.27959
KO5	6.20435051852	577.230769231	436.0	2.26347
WT1	5.47452437143	585.122807018	407.0	2.27234
WT2	6.02703213424	627.380952381	450.0	2.35203
WT4	6.08953971359	670.109589041	471.0	2.129
KO7	6.01951122829	567.2	410.0	2.35157
KO3	4.90114260002	588.8	380.0	2.20819
WT6	5.87951077737	616.769230769	416.0	2.16779
KO9	6.11130782836	541.944444444	403.0	2.27822
WT3	6.08042832516	573.202702703	436.0	2.33749
KO1	5.94265945269	580.217391304	431.0	2.27063
KO4	6.01422312322	513.567164179	407.0	2.28611
WT5	5.69273715232	491.873015873	386.0	2.17553
KO8	5.98312522535	648.018867925	414.0	2.20488
WT7	6.20757849975	668.803278689	447.0	2.12411
WT9	5.62739807566	558.0	405.0	2.10754
