	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.38592606897	606.701754386	421.0	2.24139
WT8	5.11110633089	533.765957447	347.0	1.97366
KO2	6.25816120254	666.564516129	443.0	2.25715
KO5	6.13543119674	606.017241379	421.0	2.15329
WT1	5.50393849165	550.266666667	395.0	2.2847
WT2	6.07346279071	633.8	440.0	2.28659
WT4	6.07892024033	620.743243243	451.0	2.15163
KO7	6.08466121745	591.5	392.0	2.28547
KO3	4.91946692837	540.9	360.0	2.17842
WT6	5.84584902511	548.25	387.0	1.91839
KO9	6.11495862543	572.153846154	393.0	2.08407
WT3	6.09495538891	591.631578947	411.0	2.33749
KO1	5.90025984779	639.779661017	416.0	2.28535
KO4	6.02292736192	529.015384615	402.0	2.26347
WT5	5.66511804124	528.285714286	365.0	2.17517
KO8	5.97814681208	671.5	391.0	2.0417
WT7	6.19114988822	531.763888889	408.0	2.07969
WT9	5.63115582545	522.590163934	383.0	2.09384
