	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.37210926868	575.873015873	428.0	2.27095
WT8	5.14289935933	519.882352941	363.0	2.01374
KO2	6.25519667709	564.523255814	453.0	2.0994
KO5	6.20273181411	592.013513514	447.0	2.04828
WT1	5.50407540059	561.258064516	411.0	2.26256
WT2	6.04110258026	545.714285714	442.0	2.35203
WT4	6.06947327977	649.026315789	471.0	2.17423
KO7	6.07390957389	622.181818182	439.0	2.2624
KO3	4.91834116032	488.037735849	360.0	2.22202
WT6	5.86999176135	549.580645161	408.0	2.12501
KO9	6.15893191879	633.181818182	430.0	2.09104
WT3	6.07241583298	601.590909091	439.0	2.35159
KO1	5.91857341741	581.640625	423.0	2.24851
KO4	5.99452762767	543.0	412.0	2.11638
WT5	5.68110522893	555.269230769	389.0	2.19694
KO8	5.99611766116	549.278688525	401.0	2.11448
WT7	6.24000778411	618.608108108	451.0	2.27948
WT9	5.6090187301	521.666666667	407.0	2.21177
