	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.3929860563	566.088235294	423.0	2.30714
WT8	5.14798510164	522.139534884	339.0	2.01119
KO2	6.27715612503	610.406779661	421.0	2.25622
KO5	6.17869373078	577.381818182	408.0	2.17482
WT1	5.49680358998	545.55	388.0	2.26288
WT2	6.02545081623	550.015151515	415.0	2.30729
WT4	6.0543388913	566.0	423.0	2.13033
KO7	6.03215634394	552.622641509	387.0	2.2635
KO3	4.91754818328	569.977272727	352.0	2.17083
WT6	5.86100964828	492.0	371.0	2.09986
KO9	6.10869968643	564.267857143	393.0	2.06033
WT3	6.07055822404	623.125	410.0	2.35173
KO1	5.90920847536	560.85	394.0	2.13013
KO4	5.9692657552	489.714285714	386.0	2.05007
WT5	5.64263826186	481.849056604	356.0	2.15934
KO8	5.99987771537	569.666666667	397.0	2.04075
WT7	6.2247422352	579.092307692	414.0	2.14595
WT9	5.62020070223	533.948275862	378.0	2.1074
