	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.33367683983	609.551724138	422.0	2.30716
WT8	5.14792834654	492.0	352.0	2.01453
KO2	6.2682051401	668.015873016	448.0	2.30149
KO5	6.1623202717	584.640625	426.0	2.2416
WT1	5.45365971059	531.238095238	394.0	2.26969
WT2	6.06547240601	574.014705882	435.0	2.29307
WT4	6.09047696755	645.067567568	460.0	2.10773
KO7	6.04181178958	577.442622951	411.0	2.24087
KO3	4.95590312306	487.818181818	358.0	2.19925
WT6	5.86983783267	561.904761905	403.0	2.07696
KO9	6.13178233758	670.567567568	400.0	2.24927
WT3	6.06981813828	625.482758621	425.0	2.35187
KO1	5.90540159633	570.758064516	407.0	2.27049
KO4	6.05130773398	632.903846154	418.0	2.24241
WT5	5.64087644689	550.65	360.0	2.13895
KO8	5.96013155883	610.418181818	399.0	2.08635
WT7	6.1879321605	626.779411765	435.0	2.2641
WT9	5.60853207004	560.758064516	397.0	2.24142
