	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.35738210384	653.642857143	446.0	2.13755
WT8	5.17788314859	553.909090909	387.0	2.05828
KO2	6.26501375607	620.296703297	484.0	2.27959
KO5	6.18840541786	602.166666667	440.0	2.24137
WT1	5.476090778	586.970588235	427.0	2.26308
WT2	6.04914017022	602.151515152	461.0	2.35203
WT4	6.07407832511	657.197368421	477.0	2.11717
KO7	6.04229946092	583.430769231	438.0	2.30807
KO3	4.89787506988	513.338709677	376.0	2.18493
WT6	5.88633794249	627.472727273	427.0	2.16883
KO9	6.0867387674	617.333333333	424.0	2.28533
WT3	6.09548064121	609.164179104	449.0	2.35187
KO1	5.91753805546	671.844827586	447.0	2.26351
KO4	6.02533869927	601.288135593	434.0	2.29336
WT5	5.64628509475	556.56	394.0	2.21888
KO8	5.96502941014	580.559322034	418.0	2.26336
WT7	6.2308105013	666.304347826	463.0	2.27885
WT9	5.64215824914	527.846153846	422.0	2.26322
