	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.36338759739	601.0	403.0	2.29215
WT8	5.15586642724	476.254237288	347.0	1.9926
KO2	6.22255161951	562.430769231	417.0	2.31089
KO5	6.2210625633	578.842105263	413.0	2.06425
WT1	5.46133131935	567.788461538	386.0	2.20102
WT2	6.0086116002	480.791666667	396.0	2.29311
WT4	6.05619353396	653.984375	440.0	2.09521
KO7	6.04149351228	548.593220339	393.0	1.98351
KO3	4.86482488671	513.136363636	337.0	2.18475
WT6	5.87667599402	602.365384615	396.0	2.0769
KO9	6.10691873218	549.637931034	396.0	2.22426
WT3	6.07847116759	535.09375	400.0	2.31461
KO1	5.88438758156	591.052631579	395.0	2.09315
KO4	5.97317815217	557.559322034	395.0	2.15303
WT5	5.66031189043	467.055555556	354.0	2.1739
KO8	5.99374173036	558.962264151	378.0	2.1006
WT7	6.21772969471	611.916666667	413.0	2.30067
WT9	5.60731597615	522.015151515	387.0	2.17624
