	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.33519846139	541.526315789	314.0	2.04982
WT8	5.073972146	356.219512195	245.0	1.86283
KO2	6.19334785337	505.595744681	316.0	2.16903
KO5	6.032969257	443.666666667	298.0	1.90681
WT1	5.45169125992	428.558139535	284.0	2.1163
WT2	5.99431772344	398.982142857	307.0	2.18112
WT4	6.00707720869	531.341463415	314.0	1.9811
KO7	5.94782113216	495.243902439	297.0	2.00451
KO3	4.81834986795	442.363636364	254.0	2.10186
WT6	5.810717922	437.227272727	283.0	1.8321
KO9	6.04184192407	453.875	290.0	1.95971
WT3	6.04376696807	463.411764706	309.0	2.24217
KO1	5.94786839112	512.565217391	313.0	2.06117
KO4	5.88035561055	408.608695652	283.0	1.65979
WT5	5.51804604176	495.1	265.0	1.98361
KO8	5.842030925	382.306122449	273.0	1.93843
OE6	5.75435727727	435.583333333	266.0	1.92451
OE5	5.8539351868	378.219512195	267.0	1.91176
WT7	6.070832586	483.228571429	286.0	1.96864
OE7	5.67495265962	414.052631579	262.0	1.89862
WT9	5.43162128636	404.717391304	272.0	1.99825
OE1	5.86934207011	489.333333333	267.0	1.96222
OE9	5.86314531371	419.5	265.0	1.95139
