	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.18106798671	381.444444444	223.0	1.75761
WT8	5.00717986329	250.026315789	177.0	1.39832
KO2	6.00380675668	384.433333333	226.0	1.8879
KO5	5.94264777257	316.682926829	219.0	1.85824
OE2	5.7480596365	340.454545455	208.0	1.73355
WT1	5.34503549932	283.448979592	214.0	1.81565
WT2	5.88685808774	363.162790698	241.0	1.9815
WT4	5.88800806829	365.676470588	223.0	1.95742
KO7	6.03050468965	355.733333333	239.0	1.9377
KO3	4.71257703352	294.588235294	182.0	1.95782
WT6	5.76116381353	351.894736842	219.0	1.6972
OE4	5.73787162072	314.394736842	209.0	1.97869
KO9	5.94100712734	299.0	214.0	1.79342
WT3	5.88362099867	327.071428571	223.0	1.81866
KO1	5.82842033334	328.135135135	215.0	1.9404
KO4	5.89111257714	259.666666667	206.0	1.76132
WT5	5.47368526888	278.058823529	192.0	1.87902
KO8	5.87750920415	324.675675676	214.0	1.68361
OE6	5.6368790865	279.025	196.0	1.80099
OE5	5.74808771285	308.724137931	197.0	1.50261
WT7	6.12725192463	344.621621622	229.0	1.86447
OE7	5.53040608982	314.034482759	188.0	1.85102
WT9	5.63053565933	350.794117647	211.0	1.79984
OE1	5.79861320778	337.956521739	190.0	1.45532
OE8	5.83630293691	341.303030303	206.0	1.79921
OE9	5.7496669901	274.125	192.0	1.43346
OE3	5.5362360699	321.6	194.0	1.73559
