	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.2058959937	330.0	225.0	1.84344
WT8	5.05526459254	281.216216216	187.0	1.72499
KO2	6.05154109113	327.217391304	226.0	1.96171
KO5	6.11283582501	380.285714286	236.0	1.86518
OE2	5.69618271272	330.885714286	206.0	1.93881
WT1	5.23081797892	332.441860465	215.0	1.77415
WT2	5.85242372861	354.775	226.0	1.66387
WT4	5.90091137511	392.028571429	230.0	1.85758
KO7	5.88801098885	322.763157895	215.0	1.89971
KO3	4.77627696865	268.075	183.0	1.8925
WT6	5.68956154346	351.8	216.0	1.7907
OE4	5.72588855346	310.777777778	202.0	1.74451
KO9	5.97436022693	386.538461538	230.0	2.00429
WT3	5.928244837	357.523809524	230.0	1.95647
KO1	5.7636805608	289.069767442	208.0	1.47846
KO4	6.07928281365	430.551724138	235.0	1.88507
WT5	5.50311660875	311.21875	197.0	1.80508
KO8	5.86114026854	397.24	211.0	1.48769
OE6	5.72454259437	294.387096774	195.0	1.78972
OE5	5.79910314468	322.428571429	208.0	1.66649
WT7	6.13100892142	399.538461538	243.0	1.90685
OE7	5.60911522766	312.142857143	180.0	1.88277
WT9	5.55507184909	365.171428571	218.0	1.93043
OE1	5.75133581628	306.5625	195.0	1.70613
OE8	5.78893777982	279.363636364	193.0	1.73736
OE9	5.78234475468	288.571428571	196.0	1.89355
OE3	5.46339573535	288.1	188.0	1.77857
