	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.38882392027	525.916666667	384.0	2.06386
WT8	5.14036085233	495.8	318.0	1.92955
KO2	6.17967012984	613.654545455	391.0	2.1777
KO5	6.17490911629	541.220338983	381.0	2.05778
WT1	5.45256740839	510.6	351.0	2.16044
WT2	6.00947410519	547.018181818	385.0	2.29373
WT4	6.05791460328	582.158730159	400.0	2.07314
KO7	6.05411644607	495.474576271	362.0	2.33719
KO3	4.91018776502	441.5	311.0	2.12102
WT6	5.82653591397	523.448979592	347.0	2.1107
KO9	6.13106479687	558.32	372.0	2.24171
WT3	6.05735068119	533.960784314	367.0	2.33688
KO1	5.88778056169	521.775510204	348.0	2.10514
KO4	6.06938559601	497.631578947	366.0	2.10875
WT5	5.66757835149	497.456521739	337.0	2.17507
KO8	5.90712938448	512.525	328.0	1.97356
WT7	6.19519073159	582.549019608	375.0	2.19814
WT9	5.56487501313	512.620689655	352.0	2.22605
