	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.29077636459	544.395833333	367.0	2.10263
WT8	5.09480963595	432.294117647	306.0	2.01325
KO2	6.22402780932	614.5	388.0	2.14595
KO5	6.18267783938	549.75	376.0	1.96914
WT1	5.42331679909	526.395833333	349.0	2.19372
WT2	5.98564257261	559.909090909	383.0	2.16655
WT4	6.02379013931	596.815384615	406.0	2.09535
KO7	5.98195962125	497.762711864	360.0	2.24722
KO3	4.82308590128	454.725490196	310.0	2.17711
WT6	5.78619476319	451.538461538	332.0	2.03202
KO9	6.12651904044	489.254237288	360.0	2.11482
WT3	6.05577338393	539.5	375.0	2.13729
KO1	5.84645956844	517.489795918	349.0	2.19029
KO4	6.05114731942	534.018518519	369.0	2.31523
WT5	5.59561635516	485.333333333	324.0	2.15199
KO8	5.88752531368	515.0	345.0	2.1369
WT7	6.15887400901	561.784313725	371.0	2.15137
WT9	5.61531716288	621.523809524	359.0	2.0864
