	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.42432826947	578.842105263	413.0	2.15252
WT8	5.17229106058	479.775862069	344.0	1.99191
KO2	6.26087055873	585.671875	418.0	2.18789
KO5	6.15628564967	520.964912281	385.0	2.15384
WT1	5.40952595497	501.610169492	366.0	2.22619
WT2	6.03355544794	527.797468354	415.0	2.33935
WT4	6.04093384267	590.015873016	415.0	2.13019
KO7	6.02364513217	605.038461538	393.0	2.30756
KO3	4.94954720891	533.381818182	359.0	2.17643
WT6	5.86781880098	497.803571429	366.0	1.8988
KO9	6.12297063055	569.222222222	380.0	2.20926
WT3	6.07143853225	539.081967213	393.0	2.28532
KO1	5.87470388423	589.471698113	387.0	2.24546
KO4	6.04121841232	521.338709677	384.0	2.18231
WT5	5.68090008402	463.936170213	341.0	2.15182
KO8	5.95044306313	634.926829268	366.0	2.12969
WT7	6.19623969919	543.227272727	400.0	2.08669
WT9	5.60832145672	494.015625	369.0	1.99129
