	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.11018100844	289.161290323	174.0	1.8953
WT8	4.97351832988	252.75	132.0	1.20043
KO2	6.03392042714	321.2	175.0	1.72837
KO5	5.76577710472	269.454545455	150.0	1.69015
OE2	5.51632176179	210.517241379	141.0	1.30038
WT1	5.19748106676	238.884615385	146.0	1.61242
WT2	5.80578469094	296.111111111	167.0	1.79116
WT4	5.95687287377	375.260869565	177.0	1.75497
KO7	5.76562962469	248.307692308	150.0	1.1997
KO3	4.64790120489	212.0	128.0	1.3271
WT6	5.59992383224	283.666666667	152.0	1.70398
OE4	5.54641259233	237.75	149.0	1.28741
KO9	5.84500498975	229.551724138	151.0	1.28375
WT3	5.82983199289	237.357142857	156.0	1.81582
KO1	5.64240926189	282.375	154.0	1.48881
KO4	5.83748256703	461.0	170.0	1.74203
WT5	5.53974726546	289.375	151.0	1.65695
KO8	5.61148917654	194.913043478	135.0	1.61758
OE6	5.57846109511	276.526315789	142.0	1.1009
OE5	5.73180045582	238.848484848	157.0	1.45801
WT7	5.95970291198	272.6	173.0	1.65901
OE7	5.6216987897	218.12	140.0	1.57314
WT9	5.18904305869	193.576923077	130.0	1.4741
OE1	5.62495763274	260.454545455	141.0	1.51249
OE8	5.73678640783	249.533333333	152.0	1.76587
OE9	5.81318777113	302.0	152.0	1.46486
OE3	5.46857236106	280.0	147.0	1.64101
