Gene	Sample	OTU	GeneCountPerGenome	OTUAbundanceInSample	CountContributedByOTU	ContributionPercentOfSample	ContributionPercentOfAllSamples	Kingdom	Phylum	Class	Order	Family	Genus	Species
K00004	KO4	275765	1.0	1.0	1.0	0.00119184776131	9.27140651873e-05
K00004	KO4	539390	1.0	84.0	84.0	0.10011521195	0.00778798147573
K00004	KO4	364546	1.0	0.5	0.5	0.000595923880656	4.63570325936e-05
K00004	KO4	341069	1.0	2.5	2.5	0.00297961940328	0.000231785162968
K00004	KO4	512395	2.0	0.333333333333	0.666666666667	0.000794565174208	6.18093767915e-05
K00004	KO4	188942	1.0	7.33333333333	7.33333333333	0.00874021691629	0.000679903144707
K00004	KO4	769631	1.0	2.33333333333	2.33333333333	0.00278097810973	0.00021633281877
K00004	KO4	750840	1.0	0.666666666667	0.666666666667	0.000794565174208	6.18093767915e-05
K00004	KO4	712797	1.0	1.5	1.5	0.00178777164197	0.000139071097781
K00004	KO4	258212	2.0	0.25	0.5	0.000595923880656	4.63570325936e-05
K00004	KO4	4450318	1.0	0.5	0.5	0.000595923880656	4.63570325936e-05
K00004	KO4	4391331	1.0	0.333333333333	0.333333333333	0.000397282587104	3.09046883958e-05
K00004	KO4	341674	2.0	3.75	7.5	0.00893885820984	0.000695355488904
K00004	KO4	814193	2.0	0.5	1.0	0.00119184776131	9.27140651873e-05
K00004	KO4	279258	2.0	1.25	2.5	0.00297961940328	0.000231785162968
K00004	KO4	521073	2.0	0.75	1.5	0.00178777164197	0.000139071097781
K00004	KO4	4065042	1.0	11.6666666667	11.6666666667	0.0139048905486	0.00108166409385
K00004	KO4	4362306	1.0	0.666666666667	0.666666666667	0.000794565174208	6.18093767915e-05
K00004	KO4	540750	1.0	0.25	0.25	0.000297961940328	2.31785162968e-05
K00004	KO4	4294646	2.0	3.0	6.0	0.00715108656788	0.000556284391124
K00004	KO4	574749	2.0	18.0	36.0	0.0429065194073	0.00333770634674
K00004	KO4	664013	1.0	4.0	4.0	0.00476739104525	0.000370856260749
K00004	KO4	580190	1.0	5.0	5.0	0.00595923880656	0.000463570325936
